Id_solucion,Solute_Mol_Mass,Num_Cations,Num_Anions,Cation,Anion,Temperature_C,Solvent_Mol_Mass,Molal,Molal_Activity_Coefficient,Osmotic_Coefficient,Solvent_Activity,T_Comportamiento
15,96.06,1,1,Na,C3H5O2,25,18.01528,1.6,0.897,1.107,0.93817667,4
15,96.06,1,1,Na,C3H5O2,25,18.01528,1.8,0.932,1.131,0.929274597,4
15,96.06,1,1,Na,C3H5O2,25,18.01528,2,0.966,1.151,0.920404529,4
15,96.06,1,1,Na,C3H5O2,25,18.01528,2.5,1.061,1.205,0.897141214,4
15,96.06,1,1,Na,C3H5O2,25,18.01528,3,1.16,1.252,0.87342676,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,0.1,0.8,0.944,0.996604777,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,0.2,0.774,0.949,0.993184333,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,0.3,0.769,0.961,0.989665769,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,0.4,0.774,0.975,0.986046269,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,0.5,0.782,0.991,0.982305421,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,0.6,0.795,1.009,0.978423183,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,0.7,0.812,1.027,0.974430579,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,0.8,0.83,1.043,0.970383427,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,0.9,0.848,1.06,0.966211041,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,1,0.868,1.076,0.961972899,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,1.2,0.908,1.106,0.953305367,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,1.4,0.952,1.132,0.94449867,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,1.6,0.992,1.157,0.935475802,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,1.8,1.036,1.182,0.926205636,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,2,1.083,1.203,0.91696131,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,2.5,1.182,1.241,0.894236498,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,3,1.278,1.272,0.871540451,4
16,110.088,1,1,Na,C4H7O2,25,18.01528,3.5,1.368,1.297,0.849114701,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,0.1,0.791,0.942,0.996,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,0.3,0.779,0.966,0.989,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,0.5,0.789,0.995,0.982,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,0.7,0.814,1.026,0.974,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,0.9,0.849,1.058,0.966,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,1.1,0.889,1.088,0.957,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,1.3,0.929,1.114,0.948,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,1.5,0.966,1.134,0.94,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,1.7,0.997,1.147,0.932,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,1.9,1.02,1.154,0.924,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,2.1,1.034,1.153,0.916,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,2.3,1.037,1.144,0.909,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,2.5,1.031,1.128,0.903,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,2.7,1.015,1.106,0.897,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,2.9,0.992,1.078,0.893,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,3.1,0.963,1.046,0.889,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,3.3,0.932,1.013,0.886,4
17,124.11,1,1,Na,C5H9O2,25,18.01528,3.5,0.901,0.98,0.883,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,0.1,0.803,0.946,0.996597801,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,0.2,0.779,0.952,0.993163476,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,0.3,0.775,0.964,0.9896341,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,0.4,0.783,0.984,0.985918091,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,0.5,0.794,0.999,0.982163979,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,0.6,0.81,1.017,0.978253931,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,0.7,0.826,1.034,0.97425812,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,0.8,0.841,1.046,0.970299978,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,0.9,0.851,1.052,0.966461322,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,1,0.858,1.054,0.962736046,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,1.2,0.865,1.05,0.955616115,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,1.4,0.855,1.033,0.949227294,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,1.6,0.83,1,0.943981227,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,1.8,0.799,0.96,0.939637609,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,2,0.763,0.925,0.935516028,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,2.5,0.673,0.827,0.928213972,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,3,0.612,0.77,0.920138571,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,3.5,0.576,0.746,0.910213583,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,4,0.556,0.745,0.898192382,4
18,138.14,1,1,Na,C6H11O2,25,18.01528,4.5,0.542,0.761,0.883921519,4
19,138.18,1,1,Na,C7H15O,25,18.01528,0.1,0.803,0.946,0.996597801,4
19,138.18,1,1,Na,C7H15O,25,18.01528,0.2,0.78,0.953,0.993156524,4
19,138.18,1,1,Na,C7H15O,25,18.01528,0.3,0.777,0.966,0.989612328,4
19,138.18,1,1,Na,C7H15O,25,18.01528,0.4,0.78,0.978,0.986003869,4
19,138.18,1,1,Na,C7H15O,25,18.01528,0.5,0.783,0.987,0.982376149,4
19,138.18,1,1,Na,C7H15O,25,18.01528,0.6,0.781,0.986,0.97890958,4
19,138.18,1,1,Na,C7H15O,25,18.01528,0.7,0.775,0.982,0.975537186,4
19,138.18,1,1,Na,C7H15O,25,18.01528,0.8,0.754,0.958,0.972763781,4
19,138.18,1,1,Na,C7H15O,25,18.01528,0.9,0.7,0.892,0.971489323,4
19,138.18,1,1,Na,C7H15O,25,18.01528,1,0.65,0.833,0.970432918,4
19,138.18,1,1,Na,C7H15O,25,18.01528,1.2,0.562,0.74,0.968511425,4
19,138.18,1,1,Na,C7H15O,25,18.01528,1.4,0.512,0.683,0.966134713,4
19,138.18,1,1,Na,C7H15O,25,18.01528,1.6,0.468,0.635,0.964054934,4
19,138.18,1,1,Na,C7H15O,25,18.01528,1.8,0.43,0.596,0.962083532,4
19,138.18,1,1,Na,C7H15O,25,18.01528,2,0.398,0.562,0.960311085,4
19,138.18,1,1,Na,C7H15O,25,18.01528,2.5,0.34,0.505,0.955530113,4
19,138.18,1,1,Na,C7H15O,25,18.01528,3,0.306,0.492,0.948208371,4
19,138.18,1,1,Na,C7H15O,25,18.01528,3.5,0.284,0.495,0.9394854,4
19,138.18,1,1,Na,C7H15O,25,18.01528,4,0.267,0.502,0.930206197,4
19,138.18,1,1,Na,C7H15O,25,18.01528,4.5,0.255,0.511,0.920487369,4
19,138.18,1,1,Na,C7H15O,25,18.01528,5,0.245,0.523,0.910082522,4
20,166.19,1,1,Na,C8H15O2,25,18.01528,0.5,0.693,0.882,0.984236564,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,0.6,0.621,0.802,0.982811438,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,0.7,0.553,0.722,0.9819548,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,0.8,0.491,0.644,0.981608231,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,0.9,0.434,0.568,0.981749593,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,1,0.401,0.535,0.980908594,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,1.2,0.349,0.486,0.979206235,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,1.4,0.309,0.448,0.977655422,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,1.6,0.279,0.42,0.976077783,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,1.8,0.253,0.394,0.974770715,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,2,0.236,0.386,0.972567303,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,2.5,0.206,0.387,0.96574061,2
20,166.19,1,1,Na,C8H15O2,25,18.01528,3,0.185,0.394,0.958306131,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,0.1,0.764,0.923,0.996679525,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,0.2,0.709,0.907,0.993485313,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,0.3,0.674,0.896,0.990361749,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,0.4,0.647,0.888,0.987283546,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,0.5,0.626,0.88,0.984271997,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,0.6,0.609,0.876,0.981240197,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,0.7,0.595,0.872,0.978247083,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,0.8,0.582,0.869,0.975263098,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,0.9,0.572,0.866,0.972308634,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,1,0.563,0.863,0.969384447,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,1.2,0.546,0.86,0.963498835,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,1.4,0.533,0.858,0.957643212,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,1.6,0.523,0.857,0.951795574,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,1.8,0.514,0.856,0.945996888,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,2,0.507,0.856,0.940179937,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,2.5,0.49,0.855,0.925875965,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,3,0.477,0.855,0.911723969,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,3.5,0.467,0.855,0.897788286,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,4,0.458,0.856,0.883937429,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,4.5,0.451,0.857,0.8702698,2
21,126.05,1,1,Na,C3H3O4,25,18.01528,5,0.445,0.858,0.856782658,2
22,140.07,1,1,Na,C4H5O4,25,18.01528,0.1,0.765,0.924,0.996676535,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,0.2,0.712,0.91,0.993463457,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,0.3,0.677,0.898,0.990339961,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,0.4,0.653,0.892,0.987226285,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,0.5,0.635,0.888,0.984129288,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,0.6,0.618,0.885,0.981049855,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,0.7,0.607,0.882,0.978000596,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,0.8,0.596,0.88,0.974953014,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,0.9,0.586,0.879,0.971898407,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,1,0.579,0.878,0.968860152,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,1.2,0.565,0.877,0.962790924,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,1.4,0.556,0.878,0.956677438,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,1.6,0.548,0.88,0.95053433,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,1.8,0.543,0.883,0.944341896,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,2,0.538,0.887,0.938081919,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,2.5,0.529,0.895,0.922546037,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,3,0.526,0.907,0.906613545,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,3.5,0.524,0.917,0.890795852,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,4,0.525,0.929,0.874686275,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,4.5,0.528,0.942,0.858358015,5
22,140.07,1,1,Na,C4H5O4,25,18.01528,5,0.534,0.958,0.841485918,5
23,194.19,1,1,Na,C7H7SO3,25,18.01528,0.1,0.765,0.924,0.996676535,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,0.2,0.709,0.907,0.993485313,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,0.3,0.674,0.897,0.990350855,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,0.4,0.648,0.887,0.987297368,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,0.5,0.627,0.88,0.984271997,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,0.6,0.609,0.874,0.981283373,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,0.7,0.593,0.867,0.97837035,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,0.8,0.579,0.861,0.975487435,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,0.9,0.566,0.855,0.972654838,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,1,0.554,0.849,0.96987314,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,1.2,0.532,0.837,0.964457994,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,1.4,0.511,0.824,0.95928698,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,1.6,0.493,0.811,0.954323086,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,1.8,0.476,0.799,0.949500711,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,2,0.46,0.787,0.944866152,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,2.5,0.427,0.763,0.933580579,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,3,0.402,0.748,0.922329264,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,3.5,0.383,0.738,0.911132452,2
23,194.19,1,1,Na,C7H7SO3,25,18.01528,4,0.368,0.733,0.8997467,2
24,74.551,1,1,K         ,Cl        ,25,18.01528,0.1,0.77,0.927,0.996665572,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,0.2,0.718,0.913,0.993442594,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,0.3,0.688,0.906,0.990254795,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,0.4,0.666,0.902,0.987084135,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,0.5,0.649,0.899,0.98393445,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,0.6,0.637,0.898,0.980774219,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,0.7,0.626,0.897,0.977630004,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,0.8,0.618,0.897,0.974475404,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,0.9,0.61,0.897,0.971331955,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,1,0.604,0.897,0.968197678,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,1.2,0.593,0.899,0.961875745,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,1.4,0.586,0.901,0.955568335,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,1.6,0.58,0.904,0.9492197,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,1.8,0.576,0.908,0.942812358,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,2,0.573,0.912,0.936393018,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,2.5,0.569,0.924,0.920138571,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,3,0.569,0.937,0.90367816,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,3.5,0.572,0.95,0.887096064,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,4,0.577,0.965,0.870160153,5
24,74.551,1,1,K         ,Cl        ,25,18.01528,4.5,0.583,0.98,0.853085928,5
25,119.002,1,1,K         ,Br        ,25,18.01528,0.1,0.772,0.928,0.996661585,5
25,119.002,1,1,K         ,Br        ,25,18.01528,0.2,0.722,0.916,0.993420739,5
25,119.002,1,1,K         ,Br        ,25,18.01528,0.3,0.693,0.91,0.990212215,5
25,119.002,1,1,K         ,Br        ,25,18.01528,0.4,0.673,0.906,0.987027873,5
25,119.002,1,1,K         ,Br        ,25,18.01528,0.5,0.657,0.904,0.9838459,5
25,119.002,1,1,K         ,Br        ,25,18.01528,0.6,0.646,0.904,0.980646726,5
25,119.002,1,1,K         ,Br        ,25,18.01528,0.7,0.636,0.904,0.977457956,5
25,119.002,1,1,K         ,Br        ,25,18.01528,0.8,0.629,0.905,0.9742513,5
25,119.002,1,1,K         ,Br        ,25,18.01528,0.9,0.622,0.906,0.971048367,5
25,119.002,1,1,K         ,Br        ,25,18.01528,1,0.617,0.907,0.967848221,5
25,119.002,1,1,K         ,Br        ,25,18.01528,1.2,0.608,0.91,0.961418962,5
25,119.002,1,1,K         ,Br        ,25,18.01528,1.4,0.602,0.914,0.954941688,5
25,119.002,1,1,K         ,Br        ,25,18.01528,1.6,0.598,0.917,0.948509001,5
25,119.002,1,1,K         ,Br        ,25,18.01528,1.8,0.595,0.922,0.941956673,5
25,119.002,1,1,K         ,Br        ,25,18.01528,2,0.593,0.927,0.935381324,5
25,119.002,1,1,K         ,Br        ,25,18.01528,2.5,0.593,0.941,0.918730916,5
25,119.002,1,1,K         ,Br        ,25,18.01528,3,0.595,0.955,0.901921312,5
25,119.002,1,1,K         ,Br        ,25,18.01528,3.5,0.6,0.969,0.884973126,5
25,119.002,1,1,K         ,Br        ,25,18.01528,4,0.608,0.984,0.867780913,5
25,119.002,1,1,K         ,Br        ,25,18.01528,4.5,0.616,1,0.850323852,5
25,119.002,1,1,K         ,Br        ,25,18.01528,5,0.626,1.015,0.832888916,5
25,119.002,1,1,K         ,Br        ,25,18.01528,5.5,0.636,1.028,0.81569318,5
26,166.003,1,1,K         ,I         ,25,18.01528,0.1,0.778,0.932,0.996647632,5
26,166.003,1,1,K         ,I         ,25,18.01528,0.2,0.733,0.922,0.993378023,5
26,166.003,1,1,K         ,I         ,25,18.01528,0.3,0.707,0.918,0.990126071,5
26,166.003,1,1,K         ,I         ,25,18.01528,0.4,0.689,0.917,0.986870948,5
26,166.003,1,1,K         ,I         ,25,18.01528,0.5,0.676,0.917,0.983615707,5
26,166.003,1,1,K         ,I         ,25,18.01528,0.6,0.667,0.918,0.980349636,5
26,166.003,1,1,K         ,I         ,25,18.01528,0.7,0.66,0.919,0.977088547,5
26,166.003,1,1,K         ,I         ,25,18.01528,0.8,0.654,0.922,0.973774034,5
26,166.003,1,1,K         ,I         ,25,18.01528,0.9,0.649,0.924,0.970481441,5
26,166.003,1,1,K         ,I         ,25,18.01528,1,0.645,0.926,0.96718644,5
26,166.003,1,1,K         ,I         ,25,18.01528,1.2,0.64,0.931,0.96054639,5
26,166.003,1,1,K         ,I         ,25,18.01528,1.4,0.637,0.937,0.953834598,5
26,166.003,1,1,K         ,I         ,25,18.01528,1.6,0.636,0.943,0.947088251,5
26,166.003,1,1,K         ,I         ,25,18.01528,1.8,0.636,0.95,0.940247632,5
26,166.003,1,1,K         ,I         ,25,18.01528,2,0.637,0.957,0.933362147,5
26,166.003,1,1,K         ,I         ,25,18.01528,2.5,0.644,0.974,0.916004502,5
26,166.003,1,1,K         ,I         ,25,18.01528,3,0.652,0.99,0.898515789,5
26,166.003,1,1,K         ,I         ,25,18.01528,3.5,0.662,1.006,0.880853461,5
26,166.003,1,1,K         ,I         ,25,18.01528,4,0.673,1.021,0.863165356,5
26,166.003,1,1,K         ,I         ,25,18.01528,4.5,0.683,1.032,0.845923795,5
27,98.142,1,1,K,C2H3O2,25,18.01528,0.1,0.796,0.943,0.996607767,3
27,98.142,1,1,K,C2H3O2,25,18.01528,0.2,0.766,0.944,0.993220088,3
27,98.142,1,1,K,C2H3O2,25,18.01528,0.3,0.754,0.951,0.989772659,3
27,98.142,1,1,K,C2H3O2,25,18.01528,0.4,0.75,0.958,0.986287879,3
27,98.142,1,1,K,C2H3O2,25,18.01528,0.5,0.751,0.968,0.982712179,3
27,98.142,1,1,K,C2H3O2,25,18.01528,0.6,0.754,0.977,0.979100486,3
27,98.142,1,1,K,C2H3O2,25,18.01528,0.7,0.759,0.987,0.9754133,3
27,98.142,1,1,K,C2H3O2,25,18.01528,0.8,0.766,0.997,0.971671009,3
27,98.142,1,1,K,C2H3O2,25,18.01528,0.9,0.774,1.007,0.967873386,3
27,98.142,1,1,K,C2H3O2,25,18.01528,1,0.783,1.017,0.964020229,3
27,98.142,1,1,K,C2H3O2,25,18.01528,1.2,0.803,1.038,0.956112208,3
27,98.142,1,1,K,C2H3O2,25,18.01528,1.4,0.827,1.06,0.947935327,3
27,98.142,1,1,K,C2H3O2,25,18.01528,1.6,0.854,1.081,0.939584052,3
27,98.142,1,1,K,C2H3O2,25,18.01528,1.8,0.881,1.103,0.930963693,3
27,98.142,1,1,K,C2H3O2,25,18.01528,2,0.91,1.123,0.922262859,3
27,98.142,1,1,K,C2H3O2,25,18.01528,2.5,0.995,1.177,0.89940666,3
27,98.142,1,1,K,C2H3O2,25,18.01528,3,1.086,1.228,0.87569537,3
27,98.142,1,1,K,C2H3O2,25,18.01528,3.5,1.181,1.274,0.85158156,3
28,142.15,1,1,K,C3H3O4,25,18.01528,0.1,0.759,0.92,0.996690489,2
28,142.15,1,1,K,C3H3O4,25,18.01528,0.2,0.702,0.903,0.993514125,2
28,142.15,1,1,K,C3H3O4,25,18.01528,0.3,0.665,0.891,0.99041523,2
28,142.15,1,1,K,C3H3O4,25,18.01528,0.4,0.634,0.877,0.987439549,2
28,142.15,1,1,K,C3H3O4,25,18.01528,0.5,0.61,0.866,0.984520065,2
28,142.15,1,1,K,C3H3O4,25,18.01528,0.6,0.588,0.856,0.981665166,2
28,142.15,1,1,K,C3H3O4,25,18.01528,0.7,0.57,0.847,0.978863573,2
28,142.15,1,1,K,C3H3O4,25,18.01528,0.8,0.554,0.84,0.976077783,2
28,142.15,1,1,K,C3H3O4,25,18.01528,0.9,0.541,0.835,0.973286296,2
28,142.15,1,1,K,C3H3O4,25,18.01528,1,0.528,0.829,0.97057267,2
28,142.15,1,1,K,C3H3O4,25,18.01528,1.2,0.507,0.82,0.965167131,2
28,142.15,1,1,K,C3H3O4,25,18.01528,1.4,0.488,0.811,0.959916478,2
28,142.15,1,1,K,C3H3O4,25,18.01528,1.6,0.472,0.805,0.954653339,2
28,142.15,1,1,K,C3H3O4,25,18.01528,1.8,0.46,0.802,0.949315576,2
28,142.15,1,1,K,C3H3O4,25,18.01528,2,0.45,0.799,0.944049196,2
28,142.15,1,1,K,C3H3O4,25,18.01528,2.5,0.427,0.792,0.931144318,2
28,142.15,1,1,K,C3H3O4,25,18.01528,3,0.408,0.785,0.918648234,2
28,142.15,1,1,K,C3H3O4,25,18.01528,3.5,0.392,0.778,0.906548271,2
28,142.15,1,1,K,C3H3O4,25,18.01528,4,0.377,0.771,0.894833152,2
28,142.15,1,1,K,C3H3O4,25,18.01528,4.5,0.365,0.764,0.883492037,2
28,142.15,1,1,K,C3H3O4,25,18.01528,5,0.353,0.757,0.872514505,2
29,156.18,1,1,K,C4H5O4,25,18.01528,0.1,0.762,0.922,0.996683512,2
29,156.18,1,1,K,C4H5O4,25,18.01528,0.2,0.705,0.904,0.99350717,2
29,156.18,1,1,K,C4H5O4,25,18.01528,0.3,0.668,0.892,0.990404335,2
29,156.18,1,1,K,C4H5O4,25,18.01528,0.4,0.64,0.882,0.987368456,2
29,156.18,1,1,K,C4H5O4,25,18.01528,0.5,0.619,0.875,0.984360586,2
29,156.18,1,1,K,C4H5O4,25,18.01528,0.6,0.602,0.87,0.981367767,2
29,156.18,1,1,K,C4H5O4,25,18.01528,0.7,0.588,0.867,0.97837035,2
29,156.18,1,1,K,C4H5O4,25,18.01528,0.8,0.575,0.862,0.975459146,2
29,156.18,1,1,K,C4H5O4,25,18.01528,0.9,0.564,0.859,0.972529373,2
29,156.18,1,1,K,C4H5O4,25,18.01528,1,0.553,0.856,0.969628762,2
29,156.18,1,1,K,C4H5O4,25,18.01528,1.2,0.536,0.851,0.963874673,2
29,156.18,1,1,K,C4H5O4,25,18.01528,1.4,0.521,0.848,0.958126944,2
29,156.18,1,1,K,C4H5O4,25,18.01528,1.6,0.51,0.846,0.952399204,2
29,156.18,1,1,K,C4H5O4,25,18.01528,1.8,0.501,0.845,0.946672571,2
29,156.18,1,1,K,C4H5O4,25,18.01528,2,0.493,0.845,0.940924854,2
29,156.18,1,1,K,C4H5O4,25,18.01528,2.5,0.478,0.848,0.926459451,2
29,156.18,1,1,K,C4H5O4,25,18.01528,3,0.468,0.854,0.911822441,2
29,156.18,1,1,K,C4H5O4,25,18.01528,3.5,0.463,0.865,0.896655992,2
29,156.18,1,1,K,C4H5O4,25,18.01528,4,0.457,0.87,0.882156325,2
29,156.18,1,1,K,C4H5O4,25,18.01528,4.5,0.453,0.876,0.867593493,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,0.1,0.762,0.921,0.996687498,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,0.2,0.702,0.901,0.993528034,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,0.3,0.662,0.886,0.990468713,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,0.4,0.632,0.873,0.987496822,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,0.5,0.605,0.86,0.984626399,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,0.6,0.582,0.847,0.981855628,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,0.7,0.56,0.834,0.979184693,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,0.8,0.541,0.822,0.976584499,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,0.9,0.523,0.809,0.974107122,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,1,0.506,0.798,0.971657406,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,1.2,0.476,0.775,0.967047175,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,1.4,0.448,0.751,0.962825585,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,1.6,0.424,0.732,0.958678984,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,1.8,0.404,0.715,0.954687707,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,2,0.386,0.7,0.950808123,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,2.5,0.347,0.664,0.941942544,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,3,0.317,0.637,0.933462956,2
30,210.29,1,1,K,C7H7SO3,25,18.01528,3.5,0.292,0.615,0.925375202,2
31,120.921,1,1,Rb        ,Cl        ,25,18.01528,0.1,0.764,0.923,0.996679525,5
31,120.921,1,1,Rb        ,Cl        ,25,18.01528,0.2,0.709,0.907,0.993485313,5
31,120.921,1,1,Rb        ,Cl        ,25,18.01528,0.3,0.675,0.898,0.990339961,5
31,120.921,1,1,Rb        ,Cl        ,25,18.01528,0.4,0.652,0.893,0.987212464,5
31,120.921,1,1,Rb        ,Cl        ,25,18.01528,0.5,0.634,0.889,0.984111574,5
31,120.921,1,1,Rb        ,Cl        ,25,18.01528,0.6,0.62,0.887,0.981007671,5
