Columna1,Solute_ID,Formula,Solute_Mol_Mass,Num_Cations,Num_Anions,Cation,Anion,Num_Particles,Cation_Charge,Anion_Charge,Temperature_K,Solvent_Name,Solvent_Mol_Mass,Molal,Salt_Mole_Fraction,Ion_Mole_Fraction,Solvent_Mole_Fraction,Molar,Logarithmic_Concentration,Weight_Percent,Mass_Ratio,Ionic_Strength,Molal_Activity_Coefficient,MAC_Num_Sig_Figs,Osmotic_Coefficient,OC_Num_Sig_Figs,Rational_Activity_Coefficient,Rational_Coefficient,Solvent_Activity
15,917,NH4Br,97.9425,1,1,NH4,Br,2,1,-1,298.15,Water,18.01528,2.5,0.043097181,0.082633,0.917367,,4.787473117,0.196694,0.244856,2.5,0.584,3,0.935,3,0.636605,0.976501757,0.919228084
0,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,0.1,0.001798288,0.00359,0.99641,,0.199633839,0.0101,0.010203,0.1,0.786,3,0.938,3,0.788832,0.939813165,0.996625706
1,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,0.2,0.003590121,0.007154,0.992846,,0.398534609,0.019999,0.020407,0.2,0.749,3,0.934,3,0.754397,0.937502712,0.993291602
2,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,0.3,0.005375531,0.010693,0.989307,,0.596747926,0.029702,0.030611,0.3,0.731,3,0.937,3,0.738902,0.942088621,0.989923115
3,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,0.4,0.007154555,0.014207,0.985793,,0.794263845,0.039214,0.040815,0.4,0.722,3,0.942,3,0.732406,0.948781087,0.986515738
4,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,0.5,0.008927227,0.017696,0.982304,,0.991072369,0.048542,0.051019,0.5,0.718,3,0.948,3,0.730935,0.956512444,0.983067002
5,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,0.6,0.010693579,0.02116,0.97884,,1.187163446,0.057691,0.061223,0.6,0.717,3,0.955,3,0.7325,0.965349088,0.979565669
6,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,0.7,0.012453647,0.0246,0.9754,,1.382583879,0.066665,0.071427,0.7,0.717,3,0.963,3,0.735084,0.975122661,0.97600458
7,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,0.8,0.014207463,0.028016,0.971984,,1.577324114,0.07547,0.08163,0.8,0.72,3,0.971,3,0.740754,0.984975488,0.972399063
8,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,0.9,0.015955061,0.031408,0.968592,,1.771374544,0.08411,0.091834,0.9,0.724,3,0.979,3,0.747478,0.994835505,0.968751645
9,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,1,0.017696473,0.034777,0.965223,,1.964783021,0.09259,0.102038,1,0.729,3,0.987,3,0.755266,1.004686496,0.965062898
10,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,1.2,0.021160873,0.041444,0.958556,,2.349521827,0.109088,0.122446,1.2,0.741,3,1.005,4,0.773038,1.026595285,0.957477554
11,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,1.4,0.024600922,0.04802,0.95198,,2.731639631,0.124997,0.142854,1.4,0.756,3,1.023,4,0.794135,1.048601632,0.949705825
12,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,1.6,0.028016877,0.054506,0.945494,,3.111122156,0.140348,0.163261,1.6,0.773,3,1.041,4,0.817563,1.070747964,0.941752291
13,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,1.8,0.031408989,0.060905,0.939095,,3.488074203,0.155169,0.183669,1.8,0.792,3,1.06,4,0.843365,1.094008514,0.933563775
14,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,2,0.034777507,0.067217,0.932783,,3.862426132,0.169488,0.204077,2,0.813,3,1.078,4,0.871586,1.116398374,0.925258612
15,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,2.5,0.043097181,0.082633,0.917367,,4.787473117,0.203248,0.255096,2.5,0.872,3,1.126,4,0.950547,1.17598541,0.903548039
16,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,3,0.051274658,0.097547,0.902453,,5.69731182,0.234371,0.306116,3,0.94,3,1.174,4,1.041606,1.236376142,0.88082175
17,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,3.5,0.059313554,0.111984,0.888016,,6.592488051,0.263153,0.357135,3.5,1.017,4,1.222,4,1.145251,1.297539912,0.857183727
18,918,LiCH3SO3,102.0387,1,1,Li,CH3SO3,2,1,-1,298.15,Water,18.01528,4,0.067217362,0.125967,0.874033,,7.473497309,0.28985,0.408154,4,1.102,4,1.269,4,1.260823,1.358399258,0.832858932
0,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,0.1,0.001798288,0.00359,0.99641,,0.199633839,0.01167,0.011808,0.1,0.778,3,0.933,3,0.780803,0.934808243,0.996643645
1,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,0.2,0.003590121,0.007154,0.992846,,0.398534609,0.023072,0.023617,0.2,0.733,3,0.924,3,0.738282,0.927335174,0.993364115
2,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,0.3,0.005375531,0.010693,0.989307,,0.596747926,0.034214,0.035426,0.3,0.709,3,0.921,3,0.716664,0.925996468,0.990094387
3,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,0.4,0.007154555,0.014207,0.985793,,0.794263845,0.045104,0.047235,0.4,0.693,3,0.921,3,0.702988,0.92767532,0.986813711
4,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,0.5,0.008927227,0.017696,0.982304,,0.991072369,0.055751,0.059043,0.5,0.681,3,0.922,3,0.693268,0.930300486,0.983527185
5,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,0.6,0.010693579,0.02116,0.97884,,1.187163446,0.066164,0.070852,0.6,0.673,3,0.924,3,0.687549,0.933975009,0.980223179
6,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,0.7,0.012453647,0.0246,0.9754,,1.382583879,0.07635,0.082661,0.7,0.667,3,0.926,3,0.683823,0.937664268,0.976915617
7,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,0.8,0.014207463,0.028016,0.971984,,1.577324114,0.086315,0.09447,0.8,0.662,3,0.929,3,0.681082,0.942358556,0.973577352
8,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,0.9,0.015955061,0.031408,0.968592,,1.771374544,0.096068,0.106278,0.9,0.659,3,0.932,3,0.68037,0.947047551,0.970230119
9,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,1,0.017696473,0.034777,0.965223,,1.964783021,0.105615,0.118087,1,0.656,3,0.935,3,0.679636,0.951771086,0.966872155
10,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,1.2,0.021160873,0.041444,0.958556,,2.349521827,0.124117,0.141705,1.2,0.654,3,0.942,3,0.682277,0.962239646,0.960089279
11,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,1.4,0.024600922,0.04802,0.95198,,2.731639631,0.141868,0.165322,1.4,0.653,3,0.95,3,0.685939,0.973781346,0.953209088
12,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,1.6,0.028016877,0.054506,0.945494,,3.111122156,0.158914,0.18894,1.6,0.654,3,0.958,3,0.691702,0.985374311,0.946269374
13,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,1.8,0.031408989,0.060905,0.939095,,3.488074203,0.175296,0.212557,1.8,0.657,3,0.966,3,0.69961,0.99699813,0.939272161
14,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,2,0.034777507,0.067217,0.932783,,3.862426132,0.191053,0.236175,2,0.66,3,0.975,3,0.70756,1.009733912,0.932151429
15,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,2.5,0.043097181,0.082633,0.917367,,4.787473117,0.227929,0.295218,2.5,0.673,3,0.997,3,0.733621,1.04125713,0.914108505
16,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,3,0.051274658,0.097547,0.902453,,5.69731182,0.26159,0.354262,3,0.689,3,1.02,4,0.763475,1.074195549,0.895606622
17,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,3.5,0.059313554,0.111984,0.888016,,6.592488051,0.292439,0.413306,3.5,0.709,3,1.043,4,0.79841,1.107476329,0.876752972
18,919,NaCH3SO3,118.0875,1,1,Na,CH3SO3,2,1,-1,298.15,Water,18.01528,4,0.067217362,0.125967,0.874033,,7.473497309,0.320813,0.47235,4,0.731,3,1.066,4,0.836353,1.141096673,0.85758584
0,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,0.1,0.001798288,0.00359,0.99641,,0.199633839,0.013241,0.013419,0.1,0.764,3,0.925,3,0.766753,0.926744757,0.996672548
1,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,0.2,0.003590121,0.007154,0.992846,,0.398534609,0.026137,0.026839,0.2,0.712,3,0.911,3,0.717131,0.914382009,0.993456503
2,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,0.3,0.005375531,0.010693,0.989307,,0.596747926,0.0387,0.040258,0.3,0.681,3,0.904,3,0.688361,0.908881113,0.990276581
3,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,0.4,0.007154555,0.014207,0.985793,,0.794263845,0.050943,0.053678,0.4,0.66,3,0.9,3,0.669512,0.906499667,0.987112761
4,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,0.5,0.008927227,0.017696,0.982304,,0.991072369,0.062878,0.067097,0.5,0.643,3,0.898,3,0.654584,0.906104832,0.983952161
5,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,0.6,0.010693579,0.02116,0.97884,,1.187163446,0.074517,0.080517,0.6,0.631,3,0.897,3,0.644641,0.906715564,0.980794815
6,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,0.7,0.012453647,0.0246,0.9754,,1.382583879,0.08587,0.093937,0.7,0.621,3,0.896,3,0.636662,0.907271981,0.977655422
7,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,0.8,0.014207463,0.028016,0.971984,,1.577324114,0.096948,0.107356,0.8,0.612,3,0.896,3,0.629641,0.908891419,0.974503664
8,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,0.9,0.015955061,0.031408,0.968592,,1.771374544,0.107761,0.120776,0.9,0.605,3,0.897,3,0.624619,0.91148078,0.971331955
9,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,1,0.017696473,0.034777,0.965223,,1.964783021,0.118318,0.134196,1,0.599,3,0.898,3,0.620582,0.914083335,0.968162823
10,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,1.2,0.021160873,0.041444,0.958556,,2.349521827,0.138699,0.161035,1.2,0.589,3,0.9,3,0.614466,0.919335887,0.961834385
11,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,1.4,0.024600922,0.04802,0.95198,,2.731639631,0.15816,0.187874,1.4,0.582,3,0.902,3,0.611358,0.92456496,0.955520558
12,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,1.6,0.028016877,0.054506,0.945494,,3.111122156,0.17676,0.214713,1.6,0.576,3,0.905,3,0.609206,0.930849362,0.949165596
13,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,1.8,0.031408989,0.060905,0.939095,,3.488074203,0.194557,0.241552,1.8,0.572,3,0.908,3,0.609097,0.937130501,0.942812358
14,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,2,0.034777507,0.067217,0.932783,,3.862426132,0.2116,0.268391,2,0.568,3,0.912,3,0.608931,0.944487798,0.936393018
15,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,2.5,0.043097181,0.082633,0.917367,,4.787473117,0.251211,0.335489,2.5,0.562,3,0.92,3,0.612623,0.960837565,0.920470801
16,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,3,0.051274658,0.097547,0.902453,,5.69731182,0.287032,0.402587,3,0.559,3,0.928,3,0.619423,0.977302241,0.904557866
17,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,3.5,0.059313554,0.111984,0.888016,,6.592488051,0.319582,0.469686,3.5,0.557,3,0.935,3,0.627242,0.992796578,0.888776039
18,920,KCH3SO3,134.196,1,1,K,CH3SO3,2,1,-1,298.15,Water,18.01528,4,0.067217362,0.125967,0.874033,,7.473497309,0.34929,0.536784,4,0.555,3,0.94,3,0.634988,1.006223048,0.873300995
0,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,0.1,0.001798288,0.00359,0.99641,,0.199633839,0.011187,0.011313,0.1,0.768,3,0.927,3,0.770767,0.928691116,0.996665572
1,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,0.2,0.003590121,0.007154,0.992846,,0.398534609,0.022126,0.022627,0.2,0.718,3,0.915,3,0.723174,0.918421168,0.993427693
2,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,0.3,0.005375531,0.010693,0.989307,,0.596747926,0.032826,0.03394,0.3,0.689,3,0.909,3,0.696448,0.913997116,0.990222117
3,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,0.4,0.007154555,0.014207,0.985793,,0.794263845,0.043295,0.045254,0.4,0.669,3,0.906,3,0.678642,0.912509918,0.987027873
4,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,0.5,0.008927227,0.017696,0.982304,,0.991072369,0.053539,0.056568,0.5,0.654,3,0.905,3,0.665782,0.913161897,0.983828191
5,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,0.6,0.010693579,0.02116,0.97884,,1.187163446,0.063566,0.067881,0.6,0.643,3,0.905,3,0.656901,0.914804559,0.980625152
6,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,0.7,0.012453647,0.0246,0.9754,,1.382583879,0.073383,0.079195,0.7,0.634,3,0.906,3,0.64999,0.917429509,0.977408107
7,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,0.8,0.014207463,0.028016,0.971984,,1.577324114,0.082996,0.090508,0.8,0.627,3,0.907,3,0.645073,0.920047131,0.974194795
8,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,0.9,0.015955061,0.031408,0.968592,,1.771374544,0.092412,0.101822,0.9,0.621,3,0.908,3,0.641137,0.922667861,0.970985251
9,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,1,0.017696473,0.034777,0.965223,,1.964783021,0.101637,0.113136,1,0.616,3,0.91,3,0.638195,0.926316316,0.9677437
10,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,1.2,0.021160873,0.041444,0.958556,,2.349521827,0.119534,0.135763,1.2,0.608,3,0.914,3,0.634288,0.933629265,0.961252651
11,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,1.4,0.024600922,0.04802,0.95198,,2.731639631,0.136733,0.15839,1.4,0.603,3,0.918,3,0.633417,0.940963649,0.954749764
12,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,1.6,0.028016877,0.054506,0.945494,,3.111122156,0.153272,0.181017,1.6,0.6,3,0.923,3,0.634589,0.949369289,0.948180874
13,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,1.8,0.031408989,0.060905,0.939095,,3.488074203,0.16919,0.203645,1.8,0.597,3,0.928,3,0.635718,0.957770669,0.941590323
14,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,2,0.034777507,0.067217,0.932783,,3.862426132,0.18452,0.226272,2,0.596,3,0.933,3,0.638948,0.966231712,0.934977326
15,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,2.5,0.043097181,0.082633,0.917367,,4.787473117,0.220479,0.28284,2.5,0.596,3,0.946,3,0.649686,0.987991923,0.91831758
16,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,3,0.051274658,0.097547,0.902453,,5.69731182,0.253401,0.339408,3,0.598,3,0.959,3,0.662639,1.009950756,0.901531766
17,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,3.5,0.059313554,0.111984,0.888016,,6.592488051,0.283655,0.395976,3.5,0.602,3,0.971,3,0.677916,1.031023162,0.884750141
18,921,NH7CSO3,113.1362,1,1,NH4,CH3SO3,2,1,-1,298.15,Water,18.01528,4,0.067217362,0.125967,0.874033,,7.473497309,0.311553,0.452544,4,0.607,3,0.982,3,0.694482,1.051180923,0.86803087
0,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.1,0.001798288,0.00359,0.99641,,0.199633839,0.016642,0.016924,0.1,0.778,3,0.934,3,0.780803,0.935642397,0.996640655
1,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.2,0.003590121,0.007154,0.992846,,0.398534609,0.03274,0.033848,0.2,0.738,3,0.929,3,0.743318,0.932349302,0.993328355
2,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.3,0.005375531,0.010693,0.989307,,0.596747926,0.048319,0.050772,0.3,0.718,3,0.931,3,0.725761,0.936042436,0.989987463
3,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.4,0.007154555,0.014207,0.985793,,0.794263845,0.063404,0.067697,0.4,0.708,3,0.936,3,0.718204,0.942770835,0.986600582
4,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.5,0.008927227,0.017696,0.982304,,0.991072369,0.078019,0.084621,0.5,0.703,3,0.942,3,0.715665,0.95046353,0.983173179
5,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.6,0.010693579,0.02116,0.97884,,1.187163446,0.092184,0.101545,0.6,0.702,3,0.95,3,0.717176,0.960252554,0.979672448
6,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.7,0.012453647,0.0246,0.9754,,1.382583879,0.105921,0.118469,0.7,0.703,3,0.958,3,0.720731,0.970063971,0.976127564
7,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.8,0.014207463,0.028016,0.971984,,1.577324114,0.119248,0.135394,0.8,0.705,3,0.967,3,0.725321,0.980893272,0.972511868
8,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.9,0.015955061,0.031408,0.968592,,1.771374544,0.132184,0.152318,0.9,0.71,3,0.977,3,0.733024,0.992798641,0.968814616
9,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,1,0.017696473,0.034777,0.965223,,1.964783021,0.144745,0.169242,1,0.715,3,0.986,3,0.740762,1.003669435,0.965097641
10,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,1.2,0.021160873,0.041444,0.958556,,2.349521827,0.168807,0.20309,1.2,0.729,3,1.006,4,0.76052,1.027611178,0.957436384
11,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,1.4,0.024600922,0.04802,0.95198,,2.731639631,0.191553,0.236939,1.4,0.745,3,1.026,4,0.78258,1.051670036,0.94956243
12,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,1.6,0.028016877,0.054506,0.945494,,3.111122156,0.213086,0.270787,1.6,0.765,3,1.047,4,0.809101,1.076903431,0.941427442
13,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,1.8,0.031408989,0.060905,0.939095,,3.488074203,0.233502,0.304636,1.8,0.786,3,1.068,4,0.836976,1.102267765,0.933079381
14,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,2,0.034777507,0.067217,0.932783,,3.862426132,0.252886,0.338484,2,0.809,3,1.089,4,0.867297,1.127794887,0.924525173
15,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,2.5,0.043097181,0.082633,0.917367,,4.787473117,0.297311,0.423106,2.5,0.875,3,1.141,4,0.953817,1.191649601,0.90232817
16,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,3,0.051274658,0.097547,0.902453,,5.69731182,0.33675,0.507727,3,0.951,3,1.194,4,1.053795,1.257430585,0.87892035
17,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,3.5,0.059313554,0.111984,0.888016,,6.592488051,0.371996,0.592348,3.5,1.036,4,1.246,4,1.166647,1.323018688,0.854593809
18,922,C5H15NO3S,169.2425,1,1,C4H12N,CH3SO3,2,1,-1,298.15,Water,18.01528,4,0.067217362,0.125967,0.874033,,7.473497309,0.403686,0.676969,4,1.129,4,1.296,4,1.291714,1.387299157,0.829624575
0,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.1,0.001798288,0.00359,0.99641,,0.199633839,0.022038,0.022534,0.1,0.772,3,0.93,3,0.774782,0.93174968,0.996654608
1,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.2,0.003590121,0.007154,0.992846,,0.398534609,0.043126,0.045069,0.2,0.729,3,0.924,3,0.734253,0.927335174,0.993364115
2,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.3,0.005375531,0.010693,0.989307,,0.596747926,0.063323,0.067604,0.3,0.708,3,0.926,3,0.715653,0.931019452,0.990040923
3,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.4,0.007154555,0.014207,0.985793,,0.794263845,0.082686,0.090139,0.4,0.697,3,0.931,3,0.707045,0.937738997,0.98667162
4,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.5,0.008927227,0.017696,0.982304,,0.991072369,0.101264,0.112674,0.5,0.692,3,0.938,3,0.704467,0.946430921,0.98324397
5,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.6,0.010693579,0.02116,0.97884,,1.187163446,0.119105,0.135209,0.6,0.69,3,0.946,3,0.704917,0.956231435,0.979756703
6,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.7,0.012453647,0.0246,0.9754,,1.382583879,0.136251,0.157744,0.7,0.691,3,0.955,3,0.708428,0.967012698,0.976201753
7,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.8,0.014207463,0.028016,0.971984,,1.577324114,0.152742,0.180279,0.8,0.694,3,0.965,3,0.714004,0.978887355,0.972567303
8,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,0.9,0.015955061,0.031408,0.968592,,1.771374544,0.168616,0.202813,0.9,0.699,3,0.975,3,0.721667,0.990761777,0.968877591
9,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,1,0.017696473,0.034777,0.965223,,1.964783021,0.183905,0.225348,1,0.705,3,0.985,3,0.730402,1.002652374,0.965132386
10,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,1.2,0.021160873,0.041444,0.958556,,2.349521827,0.212857,0.270418,1.2,0.72,3,1.007,4,0.75113,1.028627071,0.957395215
11,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,1.4,0.024600922,0.04802,0.95198,,2.731639631,0.239826,0.315488,1.4,0.739,3,1.03,4,0.776277,1.055774788,0.949370638
12,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,1.6,0.028016877,0.054506,0.945494,,3.111122156,0.265007,0.360558,1.6,0.76,3,1.054,4,0.803813,1.084111572,0.941047182
13,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,1.8,0.031408989,0.060905,0.939095,,3.488074203,0.288574,0.405627,1.8,0.784,3,1.077,4,0.834846,1.11156141,0.932534622
14,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,2,0.034777507,0.067217,0.932783,,3.862426132,0.310676,0.450697,2,0.811,3,1.101,4,0.869442,1.140211768,0.923726728
15,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,2.5,0.043097181,0.082633,0.917367,,4.787473117,0.360356,0.563372,2.5,0.887,3,1.161,4,0.966898,1.21254292,0.900703639
16,923,C9H23NO3S,225.3488,1,1,C8H20N,CH3SO3,2,1,-1,298.15,Water,18.01528,3,0.051274658,0.097547,0.902453,,5.69731182,0.403357,0.676046,3,0.975,3,1.222,4,1.080389,1.286922395,0.87626388
